otu_id,Wood49,Wood32,Wood41,Wood35,Wood9,Wood18,Wood47,Wood29,Wood24,Wood42,Wood30,Wood17,Wood12,Wood51,Wood26,Wood43,Wood37,Wood44,Wood10,Wood28,Wood19,Wood34,Wood52,Wood3,Wood36,Wood22,Wood40,Wood21,Wood31,Wood45,Wood39,Wood27,Wood16,Wood33,Wood11,Wood48,Wood50,Wood38,Wood13,Wood46,Wood20,Wood1,Wood15,taxonomy,Taxon,Taxon Level,Trophic Mode,Guild,Growth Morphology,Trait,Confidence Ranking,Notes,Citation/Source,,,,,,,
OTU_X20,20,649,429,1,1,0,14,0,226,3247,178,473,61,1029,1,63,6,0,3,144,133,28,0,3,2,3,0,0,60,0,0,4776,8,62,1,71,2748,1870,3,1,6,0,0,100%|Pestalotiopsis_sp|AB297793|SH212697.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Amphisphaeriaceae;g__Pestalotiopsis;s__Pestalotiopsis_sp,Pestalotiopsis,13,Pathotroph,Plant Pathogen,NULL,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X200,0,0,1,0,0,0,3,62,0,41,0,3,6,1,2,3,0,0,40,4,9,7,0,7,4,0,0,8,2,0,0,7,33,20,0,10,9,2,0,1,2,1,0,100%|Cladosporium_sp|AF050265|SH213283.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Davidiellaceae;g__Cladosporium;s__Cladosporium_sp,Cladosporium,13,Pathotroph-Symbiotroph,Endophyte,Microfungus,NULL,Possible,Host - Fabaceae,b'http://www.apsnet.org/publications/commonnames/Pages/default.aspx',,,,,,,
OTU_X201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,2,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,22,100%|fungal_sp._aurim729|DQ069058|unidentified|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal_sp._aurim729,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X202,0,0,0,0,0,0,0,25,0,0,0,175,0,0,0,1,0,0,0,1,0,2,5,0,0,0,0,2,0,0,0,0,0,0,0,2,85,45,0,0,0,0,0,100%|Mollisia_cinerea|AJ430223|SH204987.07FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Mollisia;s__Mollisia_cinerea,Mollisia,13,Pathotroph-Symbiotroph,Endophyte,Microfungus,NULL,Probable,Dark Septate Endophyte, known from plant roots.,b'James TY, et al. 2006. Nature 443:818-822; Tedersoo L, et al. 2014. Science 346:1256688 (Plant Pathogen); Taylor DL, et al. 2014. Ecological Monographs 84:3-20 (as DSE)',,,
OTU_X203,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Capronia_pilosella|DQ826737|SH185061.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia;s__Capronia_pilosella,Capronia,13,Symbiotroph,Endophyte,Facultative Yeast,NULL,Highly Probable,Dark Septate Endophyte, known from plant roots.,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,
OTU_X204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100%|Rhodotorula_sp|JN889734|SH213418.07FU|reps|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Incertae_sedis;g__Rhodotorula;s__Rhodotorula_sp,Rhodotorula,13,Pathotroph-Saprotroph,Undefined Saprotroph,NULL,NULL,Probable,Opportunistic human pathogen,b'http://www.cdc.gov',,,,,,,
OTU_X205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,44,17,42,0,0,0,0,34,0,2,0,0,0,0,0,0,39,0,0,15,100%|uncultured_fungus|KF274251|unidentified|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X206,1,3,0,0,0,31,7,0,4,2,0,16,0,0,2,0,3,0,47,0,0,2,18,0,42,0,24,85,0,0,2,2,0,1,107,1,0,2,3,6,4,22,5,100%|Fellomyces_horovitziae|AF444404|SH212023.07FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Incertae_sedis;g__Fellomyces;s__Fellomyces_horovitziae,Tremellales,7,Pathotroph-Saprotroph-Symbiotroph,Undefined Saprotroph,Tremelloid-Yeast,NULL,Possible,The order contains both teleomorphic and anamorphic species, most of the latter being yeasts,b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158',,,,,
OTU_X208,2,0,0,0,0,0,0,11,0,15,0,180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,100%|Lophiostoma_sp|HQ914855|SH216761.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma;s__Lophiostoma_sp,Lophiostoma,13,Saprotroph,Undefined Saprotroph,NULL,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,155,0,1,0,2,0,38,4,0,0,0,0,0,4,0,3,3,0,0,0,0,0,9,23,0,27,100%|uncultured_fungus|KF274297|unidentified|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X210,6,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,143,0,16,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,100%|Amanita_fulva|UDB015176|SH192283.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__Amanita_fulva,Amanita,13,Symbiotroph,Mycorrhizal,Agaricoid,NULL,Highly Probable,NULL,b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html',,,,,
OTU_X211,1,13,0,1,1,0,0,0,46,2,1,15,0,2,2,8,25,82,3,15,0,69,0,0,0,3,3,12,9,0,0,16,16,5,2,5,3,0,0,0,0,0,0,100%|Cortinarius_illitus|AF389128|SH200759.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_illitus,Cortinarius,13,Symbiotroph,Mycorrhizal,NULL,NULL,Highly Probable,NULL,b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html',,,,,
OTU_X212,0,0,0,0,0,0,3,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,3,172,0,1,0,0,1,1,1,100%|Sordariomycetes_sp|HQ608125|SH195260.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__Sordariomycetes_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X213,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,8,0,0,0,0,0,100%|uncultured_fungus|GU054102|unidentified|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X214,0,4,0,0,3,0,3,1,3,6,0,0,2,0,0,0,44,0,0,0,0,2,30,0,0,2,9,64,7,0,0,6,0,1,0,12,0,8,17,0,0,3,0,100%|uncultured_fungus|KC222805|unidentified|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X216,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,100%|Peniophora_sp|JN198493|SH188983.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__Peniophora_sp,Peniophora,13,Saprotroph,Undefined Saprotroph,Resupinate,White Rot,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,100%|Sphaerobolaceae_sp._UFMGCB_5765|KJ471506|unidentified|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Sphaerobolaceae;g__unidentified;s__Sphaerobolaceae_sp._UFMGCB_5765,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,114,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,100%|uncultured_fungus|JX984705|unidentified|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X22,0,0,0,0,0,0,0,0,2,24,33,0,0,0,0,3,14,0,0,0,0,0,2,0,0,16941,0,0,0,0,0,1,0,0,0,2,0,2,0,4,0,0,0,100%|Crinitospora_pulchra|KJ710466|SH101326.07FU|refs|k__Fungi;p__Ascomycota;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis;g__Crinitospora;s__Crinitospora_pulchra,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X220,0,2,2,5,0,0,0,5,46,30,0,16,7,0,0,1,168,0,22,19,0,0,55,5,0,0,116,24,3,0,0,0,2,34,0,6,12,10,3,0,16,0,0,100%|Sporobolomyces_tsugae|KJ706358|SH191344.07FU|reps|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Incertae_sedis;g__Sporobolomyces;s__Sporobolomyces_tsugae,Sporobolomyces,13,Pathotroph-Saprotroph,Litter Saprotroph,Yeast,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688; Nagy GL, et al. 2014. Nature Communications 5:4471; Purahong W, et al. 2016. Molecular Ecology 25:4059-4074',,,,
OTU_X221,0,9,0,0,0,0,0,0,3,1,0,0,0,0,0,9,0,0,0,0,35,0,82,0,0,42,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,100%|Trichocomaceae_sp|FJ160264|SH204617.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__unidentified;s__Trichocomaceae_sp,Eurotiales,7,Saprotroph,Undefined Saprotroph,Microfungus,NULL,Possible,NULL,b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158',,,,,,
OTU_X222,2,0,0,0,0,5,0,0,0,19,0,0,0,0,0,0,0,39,2,0,0,0,20,0,0,1,3,0,0,1,123,10,8,1,0,0,16,95,0,0,1,0,0,100%|Pseudeurotiaceae_sp|HQ611305|SH182145.07FU|reps|k__Fungi;p__Ascomycota;c__Incertae_sedis;o__Incertae_sedis;f__Pseudeurotiaceae;g__unidentified;s__Pseudeurotiaceae_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X223,0,0,0,0,0,7,0,12,0,0,0,0,0,0,5,0,7,0,0,0,0,11,0,6,5,0,6,168,0,0,0,1,3,20,0,0,0,0,10,0,15,0,5,100%|Cladophialophora_sp|JN889864|SH193239.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp,Cladophialophora,13,Saprotroph,Undefined Saprotroph,Facultative Yeast,NULL,Probable,NULL,b'James TY, et al. 2006. Nature 443:818-822',,,,,,
OTU_X225,0,0,0,0,1,43,0,0,0,0,3,54,0,10,0,0,10,1,0,0,0,24,5,0,0,0,2,0,22,0,0,19,16,1,11,0,0,0,5,0,7,0,7,100%|Russula_variata|DQ777996|SH186708.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_variata,Russula,13,Symbiotroph,Mycorrhizal,Agaricoid,NULL,Highly Probable,NULL,b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html',,,,,
OTU_X226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,372,0,0,0,0,0,0,0,0,0,0,100%|Tomentella_badia|JQ711987|SH177828.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_badia,Tomentella,13,Symbiotroph,Mycorrhizal,Resupinate,NULL,Highly Probable,NULL,b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html',,,,,
OTU_X227,21,0,2,0,0,14,0,1,0,5,0,30,0,2,2,0,22,0,7,0,16,59,7,4,14,4,16,37,1,0,2,3,0,43,0,14,0,0,3,26,3,0,18,100%|Cladophialophora_sp|HM069354|SH193263.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp,Cladophialophora,13,Saprotroph,Undefined Saprotroph,Facultative Yeast,NULL,Probable,NULL,b'James TY, et al. 2006. Nature 443:818-822',,,,,,
OTU_X228,0,6,15,0,0,0,0,2,0,13,5,0,0,0,0,0,0,0,1,33,0,0,7,7,0,0,22,2,0,0,0,0,0,11,0,0,8,2,2,0,69,0,3,100%|Sporobolomyces_singularis|KJ706356|SH199441.07FU|reps|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Incertae_sedis;g__Sporobolomyces;s__Sporobolomyces_singularis,Sporobolomyces,13,Pathotroph-Saprotroph,Litter Saprotroph,Yeast,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688; Nagy GL, et al. 2014. Nature Communications 5:4471; Purahong W, et al. 2016. Molecular Ecology 25:4059-4074',,,,
OTU_X229,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,100%|Russula_pascua|JX436945|SH176550.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_pascua,Russula,13,Symbiotroph,Mycorrhizal,Agaricoid,NULL,Highly Probable,NULL,b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html',,,,,
OTU_X23,149,27,36,0,7,59,183,1890,159,962,258,42,640,231,3,468,11,35,2870,121,36,74,15,101,133,44,289,682,2,54,2,1908,2,252,149,106,226,7,17,227,5988,12,72,100%|Dermateaceae_sp|DQ309162|SH201635.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__unidentified;s__Dermateaceae_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X231,0,0,1,0,0,0,6,5,0,1,0,5,17,0,0,0,31,0,1,0,4,4,8,4,2,13,26,33,2,3,0,0,2,0,0,0,3,0,0,10,0,0,0,100%|Cryptococcus_heveanensis|AF444301|SH214577.07FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Incertae_sedis;g__Cryptococcus;s__Cryptococcus_heveanensis,Tremellales,7,Pathotroph-Saprotroph-Symbiotroph,Undefined Saprotroph,Tremelloid-Yeast,NULL,Possible,The order contains both teleomorphic and anamorphic species, most of the latter being yeasts,b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158',,,,,
OTU_X232,3,73,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,17,0,9,0,0,0,0,0,0,0,24,0,16,0,0,0,26,0,0,0,0,0,100%|Oidiodendron_setiferum|AF062805|SH295286.07FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae_sedis;f__Myxotrichaceae;g__Oidiodendron;s__Oidiodendron_setiferum,Oidiodendron,13,Pathotroph-Symbiotroph,Mycorrhizal,Dark Septate Endophyte,NULL,Probable,NULL,b'Newsham 2011. New Phytologist 190:783-793 (as DSE)',,,,,,,
OTU_X233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,100%|Ascomycota_sp|KF251240|SH181560.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X234,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,85,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,100%|Oidiodendron_sp|FJ475803|SH216998.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae_sedis;f__Myxotrichaceae;g__Oidiodendron;s__Oidiodendron_sp,Oidiodendron,13,Pathotroph-Symbiotroph,Mycorrhizal,Dark Septate Endophyte,NULL,Probable,NULL,b'Newsham 2011. New Phytologist 190:783-793 (as DSE)',,,,,,,
OTU_X235,0,2,1,0,0,5,6,47,3,5,8,64,3,0,107,2,2,0,15,1,10,7,2,13,0,0,10,6,0,0,1,11,1,15,0,5,52,0,12,23,0,2,0,100%|Cladophialophora_arxii|KC445263|SH188930.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_arxii,Cladophialophora,13,Saprotroph,Undefined Saprotroph,Facultative Yeast,NULL,Probable,NULL,b'James TY, et al. 2006. Nature 443:818-822',,,,,,
OTU_X237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Fungi_sp|JX043066|SH199130.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X238,0,0,6,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,4,16,4,0,1,0,2,0,0,213,3,4,6,2,0,1,1,7,0,17,0,4,8,0,8,100%|uncultured_fungus|AM999677|unidentified|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X239,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100%|Cantharellales_sp._UC2023061|KP814269|unidentified|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__unidentified;g__unidentified;s__Cantharellales_sp._UC2023061,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X24,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,11650,0,0,0,0,0,0,0,0,0,100%|Phialocephala_glacialis|EU434843|SH204991.07FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae;g__Phialocephala;s__Phialocephala_glacialis,Phialocephala,13,Symbiotroph,Endophyte,NULL,NULL,Highly Probable,Dark Septate Endophyte, known from plant roots.,b'Newsham 2011. New Phytologist 190:783-793 (as DSE)',,,,,,
OTU_X241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,100%|Cladophialophora_sp|EU139132|SH213282.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp,Cladophialophora,13,Saprotroph,Undefined Saprotroph,Facultative Yeast,NULL,Probable,NULL,b'James TY, et al. 2006. Nature 443:818-822',,,,,,
OTU_X242,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,413,0,0,0,34,6,0,1,0,3,0,0,0,0,13,100%|Phialocephala_fortinii|AY033087|SH204986.07FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae;g__Phialocephala;s__Phialocephala_fortinii,Phialocephala,13,Symbiotroph,Endophyte,NULL,NULL,Highly Probable,Dark Septate Endophyte, known from plant roots.,b'Newsham 2011. New Phytologist 190:783-793 (as DSE)',,,,,,
OTU_X243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,166,0,0,0,0,0,0,100%|Basidiomycota_sp|FJ475676|SH207620.07FU|reps|k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Basidiomycota_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X245,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38,0,0,0,0,0,21,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Ascomycota_sp|KF823608|SH177527.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X246,0,1,0,0,2,1,0,3,3,1,0,5,0,1,0,1,29,0,7,0,2,0,3,0,1,0,18,18,3,1,1,0,1,1,0,5,0,0,3,7,33,0,1,100%|Dermateaceae_sp|FJ475732|SH196224.07FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__unidentified;s__Dermateaceae_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X248,0,3,0,0,0,0,0,22,3,0,0,3,0,0,0,0,0,0,206,0,5,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,61,0,0,0,0,0,0,100%|Trichocomaceae_sp|FJ872071|SH194192.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__unidentified;s__Trichocomaceae_sp,Eurotiales,7,Saprotroph,Undefined Saprotroph,Microfungus,NULL,Possible,NULL,b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158',,,,,,
OTU_X249,0,0,1,0,0,0,0,25,0,0,0,4,6,0,0,0,4,0,1,1,1,0,0,0,0,0,3,0,0,1,3,2,0,4,0,0,94,1,4,0,0,0,0,100%|Leptodontidium_trabinellum|AY781230|SH203225.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae_sedis;g__Leptodontidium;s__Leptodontidium_trabinellum,Leptodontidium,13,Symbiotroph,Endophyte,NULL,NULL,Highly Probable,Dark Septate Endophyte, known from plant roots.,b'Jumpponen A, Trappe J. 1998. New Phytologist 140:295-310 (as DSE); Taylor DL, et al. 2014. Ecological Monographs 84:3-20.',,,,
OTU_X25,0,0,3510,0,1117,0,0,2,0,2,0,0,0,0,0,0,0,0,1,8393,0,0,0,0,2,0,0,0,0,0,1,0,0,1414,0,3,1,0,0,4,0,1,193,100%|Chaetosphaeria_hebetiseta|AY906955|unidentified|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chaetosphaeria;s__Chaetosphaeria_hebetiseta,Chaetosphaeria,13,Saprotroph-Symbiotroph,Wood Saprotroph,NULL,NULL,Probable,NULL,b'R\xc3\xa9blov\xc3\xa1 M et al. 2006. Mycological Research 110:104-109; Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Fungi_sp|KF274439|SH199357.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X253,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,147,0,0,100%|Trichoderma_alutaceum|FJ860725|SH206004.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_alutaceum,Hypocreales,7,Saprotroph,Undefined Saprotroph,Microfungus,NULL,Possible,NULL,b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158',,,,,,
OTU_X254,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,178,0,0,1,1,2,0,0,12,0,0,0,0,0,30,0,0,0,0,7,0,0,0,0,100%|Russula_sp|DQ777980|SH219875.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp,Russula,13,Symbiotroph,Mycorrhizal,Agaricoid,NULL,Highly Probable,NULL,b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html',,,,,
OTU_X256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Helotiales_sp|KF638551|SH201698.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X257,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,100%|Leptodontidium_trabinellum|HQ611282|SH205752.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae_sedis;g__Leptodontidium;s__Leptodontidium_trabinellum,Leptodontidium,13,Symbiotroph,Endophyte,NULL,NULL,Highly Probable,Dark Septate Endophyte, known from plant roots.,b'Jumpponen A, Trappe J. 1998. New Phytologist 140:295-310 (as DSE); Taylor DL, et al. 2014. Ecological Monographs 84:3-20.',,,,
